product_id,sale_date,sales_rep,region,sales_amount,quantity_sold,category,unit_cost,unit_price,customer_type,discount,payment_method,sales_channel,region_and_sales_rep,source,transaction_id,product_name,units_sold,total_revenue
1056.0,2023-07-23,Bob,West,7591.63,35.0,Furniture,2344.93,2707.25,New,0.12,Credit Card,Retail,West-Bob,POS,,,,
1030.0,2023-06-13,Charlie,West,4478.71,5.0,Clothing,3932.14,4082.76,New,0.26,Credit Card,Online,West-Charlie,POS,,,,
1005.0,2023-09-08,Eve,North,7103.23,9.0,Electronics,4737.06,4869.5,New,0.07,Cash,Online,North-Eve,POS,,,,
1033.0,2023-08-15,Eve,East,3953.38,29.0,Clothing,1412.09,1596.65,Returning,0.07,Cash,Online,East-Eve,POS,,,,
1065.0,2023-01-07,Eve,North,2365.87,6.0,Clothing,2019.9,2116.74,New,0.11,Credit Card,Online,North-Eve,POS,,,,
1018.0,2023-01-29,David,West,6008.83,25.0,Food,4660.82,5011.429999999999,New,0.07,Bank Transfer,Online,West-David,POS,,,,
1096.0,2023-02-02,Alice,East,9289.0,31.0,Electronics,1724.24,2036.2,New,0.17,Cash,Online,East-Alice,POS,,,,
1049.0,2023-05-14,Eve,South,9298.48,22.0,Electronics,4573.69,4820.299999999999,New,0.04,Cash,Online,South-Eve,POS,,,,
1011.0,2023-03-20,Bob,East,3484.86,2.0,Furniture,4906.17,5107.43,Returning,0.1,Cash,Online,East-Bob,POS,,,,
1085.0,2023-02-27,Eve,West,5324.01,45.0,Furniture,3325.96,3781.4,Returning,0.27,Credit Card,Online,West-Eve,POS,,,,
1026.0,2023-01-26,David,East,2195.2,5.0,Food,4093.61,4117.88,Returning,0.12,Credit Card,Retail,East-David,POS,,,,
1063.0,2023-08-14,Bob,North,9956.75,27.0,Clothing,3760.25,4147.11,New,0.22,Cash,Online,North-Bob,POS,,,,
1089.0,2023-10-12,David,South,9813.07,25.0,Furniture,3512.69,3964.63,Returning,0.03,Credit Card,Retail,South-David,POS,,,,
1086.0,2023-01-04,Bob,South,6530.14,8.0,Furniture,1569.31,1798.02,New,0.07,Credit Card,Online,South-Bob,POS,,,,
1059.0,2023-04-09,Charlie,South,8063.7,1.0,Electronics,332.62,612.46,Returning,0.24,Cash,Retail,South-Charlie,POS,,,,
1027.0,2023-02-08,Alice,West,7179.49,20.0,Electronics,1748.11,2220.9,New,0.23,Credit Card,Retail,West-Alice,POS,,,,
1049.0,2023-09-28,Alice,West,5972.27,44.0,Furniture,3351.33,3465.35,Returning,0.12,Bank Transfer,Online,West-Alice,POS,,,,
1077.0,2023-10-12,David,South,628.15,23.0,Electronics,557.52,822.39,Returning,0.29,Credit Card,Online,South-David,POS,,,,
1033.0,2023-06-06,Alice,East,4602.17,32.0,Food,108.99,351.6,Returning,0.27,Credit Card,Retail,East-Alice,POS,,,,
1098.0,2023-03-16,David,South,6780.38,11.0,Furniture,741.48,878.09,New,0.29,Cash,Retail,South-David,POS,,,,
1099.0,2023-10-15,David,East,6807.56,39.0,Electronics,3592.89,4004.0,New,0.13,Cash,Online,East-David,POS,,,,
1001.0,2023-05-10,David,East,3793.91,47.0,Food,4865.33,5316.13,New,0.06,Bank Transfer,Online,East-David,POS,,,,
1021.0,2023-06-24,Alice,West,9422.75,24.0,Electronics,4916.17,5309.32,Returning,0.19,Credit Card,Online,West-Alice,POS,,,,
1055.0,2023-03-25,David,East,1756.83,11.0,Electronics,2495.2,2600.93,New,0.21,Bank Transfer,Retail,East-David,POS,,,,
1006.0,2023-01-22,Alice,South,5053.56,29.0,Electronics,4353.29,4405.8,New,0.04,Bank Transfer,Online,South-Alice,POS,,,,
1092.0,2023-01-27,David,West,6939.75,26.0,Furniture,3697.29,4003.96,New,0.24,Cash,Online,West-David,POS,,,,
1081.0,2023-07-14,Eve,North,7001.64,16.0,Clothing,2530.15,2568.13,New,0.01,Credit Card,Online,North-Eve,POS,,,,
1069.0,2023-12-03,David,North,6521.53,35.0,Electronics,2885.16,3224.84,New,0.14,Cash,Online,North-David,POS,,,,
1095.0,2023-08-24,Bob,West,2825.35,20.0,Food,729.27,999.18,New,0.1,Bank Transfer,Online,West-Bob,POS,,,,
1005.0,2023-04-02,David,South,1646.45,46.0,Furniture,4691.42,5026.1900000000005,Returning,0.22,Bank Transfer,Retail,South-David,POS,,,,
1003.0,2023-01-21,Charlie,North,6395.81,3.0,Furniture,1792.05,2091.23,Returning,0.09,Cash,Retail,North-Charlie,POS,,,,
1053.0,2023-10-30,David,North,6033.09,1.0,Food,2258.44,2475.56,New,0.25,Cash,Online,North-David,POS,,,,
1023.0,2023-12-23,Bob,East,1875.62,47.0,Electronics,3374.72,3483.15,Returning,0.18,Cash,Online,East-Bob,POS,,,,
1053.0,2023-03-25,Bob,East,7080.88,1.0,Clothing,1702.82,1862.61,Returning,0.24,Cash,Retail,East-Bob,POS,,,,
1037.0,2023-09-19,Alice,South,4606.2,17.0,Electronics,1308.58,1575.59,New,0.3,Cash,Online,South-Alice,POS,,,,
1074.0,2023-05-27,Eve,West,6710.83,2.0,Food,3173.69,3503.11,New,0.2,Bank Transfer,Retail,West-Eve,POS,,,,
1074.0,2023-09-14,David,South,8389.93,29.0,Furniture,173.67,565.62,Returning,0.3,Cash,Online,South-David,POS,,,,
1083.0,2023-02-27,Alice,West,1780.31,20.0,Clothing,3617.59,4003.5,New,0.01,Credit Card,Retail,West-Alice,POS,,,,
1017.0,2023-01-15,Eve,North,289.53,6.0,Furniture,2594.42,3081.04,Returning,0.1,Bank Transfer,Retail,North-Eve,POS,,,,
1085.0,2023-06-11,David,East,7813.12,8.0,Food,3048.48,3198.54,Returning,0.03,Bank Transfer,Online,East-David,POS,,,,
1078.0,2023-06-12,Charlie,South,6136.0,29.0,Electronics,3177.81,3222.65,Returning,0.08,Credit Card,Retail,South-Charlie,POS,,,,
1073.0,2023-11-16,David,South,7026.43,48.0,Clothing,2658.9,2838.27,New,0.25,Credit Card,Online,South-David,POS,,,,
1001.0,2023-10-08,Bob,West,8397.73,33.0,Furniture,2933.54,3307.75,Returning,0.01,Bank Transfer,Retail,West-Bob,POS,,,,
1051.0,2023-10-07,Bob,West,8047.83,3.0,Furniture,3434.75,3659.42,New,0.16,Cash,Online,West-Bob,POS,,,,
1045.0,2023-01-12,Charlie,South,9613.11,35.0,Furniture,3777.94,4188.66,New,0.17,Bank Transfer,Online,South-Charlie,POS,,,,
1077.0,2023-10-01,Alice,West,5405.76,5.0,Electronics,3650.89,3930.06,New,0.17,Bank Transfer,Online,West-Alice,POS,,,,
1004.0,2023-09-28,Eve,South,4936.11,27.0,Clothing,4354.6,4820.200000000001,New,0.14,Credit Card,Retail,South-Eve,POS,,,,
1062.0,2023-07-27,David,South,4078.68,44.0,Electronics,987.74,1462.19,New,0.24,Bank Transfer,Online,South-David,POS,,,,
1065.0,2023-01-27,Bob,South,1621.54,12.0,Electronics,2035.68,2079.64,Returning,0.04,Cash,Online,South-Bob,POS,,,,
1032.0,2023-03-13,Alice,North,5768.81,20.0,Electronics,4741.59,4975.2300000000005,New,0.09,Credit Card,Online,North-Alice,POS,,,,
1034.0,2023-03-01,Charlie,West,2842.42,45.0,Food,2013.12,2321.87,New,0.18,Bank Transfer,Retail,West-Charlie,POS,,,,
1092.0,2023-05-25,Bob,East,9220.94,20.0,Food,668.11,803.49,New,0.21,Bank Transfer,Online,East-Bob,POS,,,,
1095.0,2023-04-03,Charlie,East,5873.59,9.0,Food,2650.95,2860.42,New,0.12,Cash,Retail,East-Charlie,POS,,,,
1072.0,2023-11-05,David,West,5969.12,39.0,Clothing,591.98,934.04,New,0.26,Bank Transfer,Retail,West-David,POS,,,,
1039.0,2023-01-08,Eve,South,3613.75,4.0,Electronics,1054.12,1175.2199999999998,Returning,0.12,Bank Transfer,Retail,South-Eve,POS,,,,
1026.0,2023-03-20,Bob,East,614.69,19.0,Electronics,4991.68,5296.650000000001,New,0.12,Bank Transfer,Online,East-Bob,POS,,,,
1034.0,2023-01-27,Bob,East,414.26,38.0,Food,2729.75,3081.5,New,0.01,Bank Transfer,Online,East-Bob,POS,,,,
1054.0,2023-06-23,David,West,4291.02,27.0,Electronics,1456.09,1510.4299999999998,Returning,0.17,Cash,Retail,West-David,POS,,,,
1003.0,2023-02-19,Alice,East,937.2,45.0,Electronics,4974.14,5227.93,New,0.21,Bank Transfer,Online,East-Alice,POS,,,,
1050.0,2023-07-18,Eve,South,6107.78,43.0,Furniture,4834.47,4973.38,Returning,0.03,Bank Transfer,Online,South-Eve,POS,,,,
1012.0,2023-12-15,Bob,West,8821.63,13.0,Electronics,2231.66,2596.61,Returning,0.09,Bank Transfer,Retail,West-Bob,POS,,,,
1065.0,2023-06-30,Eve,South,8840.86,13.0,Furniture,1339.0,1441.88,Returning,0.23,Credit Card,Retail,South-Eve,POS,,,,
1054.0,2023-01-24,Bob,East,6624.55,22.0,Electronics,4200.08,4647.28,Returning,0.11,Cash,Online,East-Bob,POS,,,,
1005.0,2023-11-12,Eve,East,2191.2,28.0,Clothing,3592.32,3813.48,New,0.07,Credit Card,Retail,East-Eve,POS,,,,
1094.0,2023-02-15,Charlie,South,8643.67,47.0,Food,3450.36,3557.38,New,0.2,Credit Card,Online,South-Charlie,POS,,,,
1094.0,2023-01-15,Bob,North,8872.33,45.0,Furniture,4470.91,4695.54,Returning,0.06,Cash,Retail,North-Bob,POS,,,,
1057.0,2023-06-02,Eve,East,2046.87,22.0,Food,3462.61,3672.89,Returning,0.27,Credit Card,Online,East-Eve,POS,,,,
1017.0,2023-08-10,Alice,North,7400.52,43.0,Furniture,1454.8,1674.97,New,0.03,Credit Card,Online,North-Alice,POS,,,,
1047.0,2023-07-25,Charlie,East,2936.54,19.0,Furniture,3484.62,3781.55,Returning,0.21,Credit Card,Retail,East-Charlie,POS,,,,
1023.0,2023-09-30,Charlie,North,8046.14,8.0,Furniture,1563.78,1829.16,Returning,0.15,Cash,Online,North-Charlie,POS,,,,
1079.0,2023-08-24,Alice,North,9972.66,8.0,Clothing,3808.23,3891.62,Returning,0.26,Bank Transfer,Online,North-Alice,POS,,,,
1085.0,2023-12-06,Eve,North,397.26,42.0,Electronics,3117.75,3159.88,New,0.04,Cash,Retail,North-Eve,POS,,,,
1014.0,2023-08-16,David,South,8983.92,26.0,Furniture,433.19,800.6,Returning,0.2,Cash,Online,South-David,POS,,,,
1066.0,2023-01-09,Alice,North,6264.04,48.0,Clothing,2588.54,2872.8,New,0.17,Cash,Online,North-Alice,POS,,,,
1075.0,2023-06-15,Eve,North,9736.49,26.0,Furniture,1749.34,1935.25,New,0.14,Credit Card,Online,North-Eve,POS,,,,
1051.0,2023-11-15,Alice,North,4703.59,23.0,Electronics,1676.42,2082.52,New,0.15,Bank Transfer,Retail,North-Alice,POS,,,,
1038.0,2023-08-02,Alice,East,8489.14,43.0,Furniture,3031.17,3231.32,Returning,0.22,Cash,Retail,East-Alice,POS,,,,
1064.0,2023-04-27,Bob,North,717.7,13.0,Clothing,1645.51,2045.53,Returning,0.28,Cash,Retail,North-Bob,POS,,,,
1098.0,2023-12-10,Eve,East,3419.26,28.0,Electronics,3895.62,4055.44,New,0.03,Bank Transfer,Retail,East-Eve,POS,,,,
1038.0,2023-03-13,David,North,763.46,9.0,Clothing,400.42,446.11,New,0.01,Bank Transfer,Retail,North-David,POS,,,,
1050.0,2023-03-05,Bob,North,9755.9,20.0,Electronics,3318.92,3785.91,New,0.24,Bank Transfer,Online,North-Bob,POS,,,,
1098.0,2023-07-24,Alice,South,8188.04,19.0,Electronics,4055.51,4258.84,Returning,0.03,Credit Card,Online,South-Alice,POS,,,,
1082.0,2023-07-28,Alice,East,8540.22,48.0,Food,3380.52,3778.94,Returning,0.3,Bank Transfer,Online,East-Alice,POS,,,,
1030.0,2023-03-13,Alice,North,9385.86,39.0,Food,2511.28,2658.0600000000004,New,0.19,Credit Card,Retail,North-Alice,POS,,,,
1079.0,2023-10-04,Eve,East,942.52,12.0,Food,4754.02,5080.740000000001,New,0.2,Cash,Online,East-Eve,POS,,,,
1091.0,2023-10-01,Eve,East,3917.42,15.0,Electronics,1534.7,1972.62,Returning,0.06,Credit Card,Retail,East-Eve,POS,,,,
1051.0,2023-11-16,Bob,West,803.25,31.0,Furniture,144.88,175.29,New,0.07,Bank Transfer,Online,West-Bob,POS,,,,
1063.0,2023-12-04,David,South,2186.85,14.0,Clothing,2188.35,2605.36,Returning,0.2,Credit Card,Retail,South-David,POS,,,,
1098.0,2024-01-01,Bob,South,2370.72,11.0,Clothing,213.41,503.36,Returning,0.27,Bank Transfer,Online,South-Bob,POS,,,,
1052.0,2023-04-05,Charlie,South,4744.16,26.0,Clothing,4771.99,5079.65,New,0.29,Credit Card,Online,South-Charlie,POS,,,,
1038.0,2023-06-15,Alice,West,2758.77,42.0,Food,1089.09,1355.44,New,0.06,Cash,Retail,West-Alice,POS,,,,
1097.0,2023-02-01,Alice,West,1099.68,27.0,Electronics,3955.19,4393.68,Returning,0.04,Credit Card,Online,West-Alice,POS,,,,
1088.0,2023-01-11,Alice,South,1758.16,11.0,Food,3884.13,3915.41,Returning,0.02,Cash,Online,South-Alice,POS,,,,
1079.0,2023-10-28,Bob,West,1558.03,38.0,Furniture,1127.76,1265.66,Returning,0.26,Bank Transfer,Retail,West-Bob,POS,,,,
1030.0,2023-08-05,Bob,West,9733.46,34.0,Electronics,3125.07,3564.19,Returning,0.09,Cash,Online,West-Bob,POS,,,,
1051.0,2023-10-16,Alice,West,7617.0,43.0,Clothing,287.99,666.64,Returning,0.0,Bank Transfer,Online,West-Alice,POS,,,,
1081.0,2023-04-12,Bob,South,9680.84,19.0,Food,2443.69,2462.34,New,0.07,Bank Transfer,Retail,South-Bob,POS,,,,
1005.0,2023-09-24,Eve,South,4453.43,6.0,Food,122.5,385.83,Returning,0.1,Cash,Retail,South-Eve,POS,,,,
1029.0,2023-08-02,Eve,South,2855.85,46.0,Furniture,4609.66,4879.15,Returning,0.3,Cash,Retail,South-Eve,POS,,,,
1004.0,2023-06-28,Bob,West,8003.1,38.0,Furniture,4881.63,5088.06,Returning,0.16,Credit Card,Retail,West-Bob,POS,,,,
1010.0,2023-03-29,Alice,South,3329.91,49.0,Food,1150.3,1306.02,New,0.06,Credit Card,Retail,South-Alice,POS,,,,
1056.0,2023-02-10,Bob,West,3063.9,42.0,Furniture,1080.12,1424.1699999999998,New,0.1,Cash,Online,West-Bob,POS,,,,
1017.0,2023-03-17,Bob,North,2401.81,28.0,Clothing,3780.91,3892.73,Returning,0.1,Cash,Retail,North-Bob,POS,,,,
1074.0,2023-02-15,Bob,West,1383.82,1.0,Furniture,1304.23,1705.71,Returning,0.01,Cash,Retail,West-Bob,POS,,,,
1017.0,2023-06-09,Charlie,East,2638.98,35.0,Furniture,4480.63,4884.12,New,0.04,Cash,Online,East-Charlie,POS,,,,
1084.0,2023-03-21,Eve,South,3617.67,40.0,Food,2890.95,3104.43,New,0.21,Bank Transfer,Online,South-Eve,POS,,,,
1088.0,2023-11-06,David,South,6772.54,8.0,Food,1786.35,1935.29,New,0.04,Cash,Online,South-David,POS,,,,
1069.0,2023-03-27,David,East,719.39,47.0,Electronics,4171.83,4320.93,New,0.07,Cash,Online,East-David,POS,,,,
1034.0,2023-04-02,Charlie,West,2184.02,7.0,Electronics,2492.36,2738.6800000000003,Returning,0.11,Cash,Online,West-Charlie,POS,,,,
1006.0,2023-05-28,Bob,North,8109.33,11.0,Food,4562.58,4925.17,New,0.23,Cash,Retail,North-Bob,POS,,,,
1053.0,2023-06-10,Charlie,East,1554.53,39.0,Furniture,4643.67,4829.52,Returning,0.17,Bank Transfer,Online,East-Charlie,POS,,,,
1066.0,2023-07-21,Charlie,East,3492.19,4.0,Furniture,868.83,1177.75,Returning,0.21,Credit Card,Retail,East-Charlie,POS,,,,
1077.0,2023-08-30,Alice,West,8660.12,25.0,Electronics,61.5,258.92,New,0.17,Credit Card,Online,West-Alice,POS,,,,
1043.0,2023-12-19,Eve,South,1633.76,12.0,Electronics,4920.46,5079.68,New,0.21,Credit Card,Retail,South-Eve,POS,,,,
1075.0,2023-01-02,David,West,919.09,26.0,Electronics,4535.38,4557.56,New,0.0,Credit Card,Online,West-David,POS,,,,
1023.0,2023-08-13,Bob,East,4896.93,38.0,Clothing,324.45,336.37,New,0.28,Credit Card,Retail,East-Bob,POS,,,,
1055.0,2023-10-16,David,East,3093.95,46.0,Clothing,4173.52,4294.85,Returning,0.03,Bank Transfer,Retail,East-David,POS,,,,
1080.0,2023-08-21,David,South,5677.74,12.0,Electronics,2316.13,2525.27,Returning,0.12,Credit Card,Retail,South-David,POS,,,,
1095.0,2023-03-18,Eve,South,8057.67,43.0,Furniture,1331.86,1758.98,Returning,0.23,Bank Transfer,Retail,South-Eve,POS,,,,
1075.0,2023-04-26,David,South,1457.77,37.0,Electronics,4399.8,4801.06,New,0.13,Bank Transfer,Retail,South-David,POS,,,,
1016.0,2023-06-03,David,West,5848.92,46.0,Clothing,1023.5,1164.41,Returning,0.28,Credit Card,Retail,West-David,POS,,,,
1008.0,2023-04-13,Charlie,South,5104.54,24.0,Furniture,4739.13,4868.95,New,0.14,Credit Card,Retail,South-Charlie,POS,,,,
1004.0,2023-07-13,Eve,East,1526.38,16.0,Clothing,1067.83,1189.22,Returning,0.26,Credit Card,Retail,East-Eve,POS,,,,
1004.0,2023-06-15,Alice,East,6277.59,13.0,Furniture,3087.73,3263.96,New,0.24,Cash,Retail,East-Alice,POS,,,,
1056.0,2023-12-25,Bob,North,2809.04,25.0,Clothing,1154.28,1408.4,Returning,0.29,Bank Transfer,Retail,North-Bob,POS,,,,
1025.0,2023-03-31,David,West,4929.56,4.0,Furniture,2751.06,2976.01,Returning,0.28,Credit Card,Online,West-David,POS,,,,
1067.0,2023-06-23,Bob,North,914.5,11.0,Furniture,3435.68,3552.63,New,0.27,Cash,Retail,North-Bob,POS,,,,
1096.0,2023-05-02,Alice,East,4649.88,32.0,Furniture,991.63,1065.55,Returning,0.22,Bank Transfer,Retail,East-Alice,POS,,,,
1067.0,2023-05-23,Bob,North,3133.99,49.0,Furniture,2628.38,2644.54,Returning,0.11,Cash,Online,North-Bob,POS,,,,
1027.0,2023-04-16,Alice,East,8241.57,7.0,Food,2371.85,2457.29,New,0.03,Cash,Retail,East-Alice,POS,,,,
1093.0,2023-11-01,Charlie,North,664.09,46.0,Clothing,401.64,757.26,New,0.21,Credit Card,Retail,North-Charlie,POS,,,,
1032.0,2023-12-26,David,South,4244.21,11.0,Clothing,4100.62,4230.0,New,0.29,Bank Transfer,Online,South-David,POS,,,,
1050.0,2023-11-13,Alice,North,4638.47,28.0,Food,1711.63,1951.24,New,0.22,Cash,Online,North-Alice,POS,,,,
1061.0,2023-05-03,Bob,South,7277.56,41.0,Furniture,2894.18,3193.92,New,0.28,Bank Transfer,Retail,South-Bob,POS,,,,
1051.0,2023-01-09,David,South,5785.45,23.0,Furniture,2598.18,3042.73,Returning,0.24,Credit Card,Online,South-David,POS,,,,
1019.0,2023-09-19,Charlie,West,6705.4,45.0,Clothing,2590.64,3036.18,New,0.05,Bank Transfer,Retail,West-Charlie,POS,,,,
1021.0,2023-03-14,David,South,7792.79,23.0,Food,580.75,956.16,Returning,0.07,Cash,Retail,South-David,POS,,,,
1005.0,2023-12-25,Alice,South,8635.81,28.0,Furniture,2146.24,2173.47,Returning,0.1,Cash,Retail,South-Alice,POS,,,,
1082.0,2023-08-11,Charlie,North,3207.37,43.0,Furniture,2289.22,2581.0,New,0.05,Bank Transfer,Online,North-Charlie,POS,,,,
1092.0,2023-02-10,Bob,East,5426.42,47.0,Furniture,3681.53,4076.96,Returning,0.17,Cash,Retail,East-Bob,POS,,,,
1042.0,2023-07-23,Charlie,West,8417.07,26.0,Electronics,4208.09,4226.56,Returning,0.29,Cash,Retail,West-Charlie,POS,,,,
1061.0,2023-09-21,Charlie,South,9895.57,25.0,Food,2747.66,3027.01,New,0.23,Cash,Online,South-Charlie,POS,,,,
1022.0,2023-11-24,Eve,West,8906.24,29.0,Furniture,479.58,909.88,Returning,0.13,Credit Card,Retail,West-Eve,POS,,,,
1021.0,2023-06-27,Charlie,North,3777.53,19.0,Electronics,1222.4,1464.71,New,0.0,Credit Card,Retail,North-Charlie,POS,,,,
1070.0,2023-12-14,Charlie,South,2032.15,33.0,Food,866.42,878.43,New,0.09,Cash,Retail,South-Charlie,POS,,,,
1001.0,2023-11-14,David,North,4944.99,36.0,Furniture,666.84,682.24,New,0.16,Bank Transfer,Retail,North-David,POS,,,,
1005.0,2023-03-25,Bob,West,7442.25,14.0,Clothing,1861.2,2075.35,Returning,0.1,Credit Card,Retail,West-Bob,POS,,,,
1012.0,2023-11-14,David,North,4976.43,14.0,Electronics,1185.5,1271.45,Returning,0.03,Bank Transfer,Retail,North-David,POS,,,,
1090.0,2023-04-21,David,West,4883.49,35.0,Electronics,1130.6,1466.1799999999998,Returning,0.13,Cash,Online,West-David,POS,,,,
1046.0,2023-09-08,Alice,North,8398.48,30.0,Furniture,320.73,678.04,Returning,0.08,Cash,Retail,North-Alice,POS,,,,
1034.0,2023-01-07,David,West,3677.9,28.0,Furniture,137.47,234.63,New,0.27,Bank Transfer,Retail,West-David,POS,,,,
1049.0,2023-03-25,Eve,East,8611.97,17.0,Electronics,558.7,1004.08,Returning,0.03,Credit Card,Online,East-Eve,POS,,,,
1078.0,2023-07-27,Eve,North,4127.37,3.0,Clothing,902.38,1128.91,New,0.01,Bank Transfer,Retail,North-Eve,POS,,,,
1090.0,2023-11-10,Alice,North,3349.51,16.0,Clothing,2183.37,2263.36,Returning,0.0,Bank Transfer,Retail,North-Alice,POS,,,,
1045.0,2023-01-22,Bob,East,4594.5,46.0,Food,2577.08,2961.56,Returning,0.1,Cash,Online,East-Bob,POS,,,,
1027.0,2023-01-03,Bob,East,7648.22,30.0,Furniture,745.93,1143.02,Returning,0.2,Credit Card,Online,East-Bob,POS,,,,
1073.0,2023-05-07,David,North,1347.42,29.0,Clothing,2152.68,2475.93,Returning,0.22,Bank Transfer,Online,North-David,POS,,,,
1026.0,2023-10-24,David,East,2044.55,45.0,Food,1741.66,2169.86,Returning,0.14,Credit Card,Online,East-David,POS,,,,
1047.0,2023-07-07,David,South,9519.3,15.0,Clothing,957.95,1329.26,New,0.21,Cash,Online,South-David,POS,,,,
1086.0,2023-12-28,Bob,West,1837.37,46.0,Furniture,83.86,526.14,Returning,0.11,Credit Card,Online,West-Bob,POS,,,,
1056.0,2023-01-14,Charlie,West,5720.5,25.0,Food,2361.74,2584.35,Returning,0.2,Cash,Online,West-Charlie,POS,,,,
1094.0,2023-01-12,Eve,West,5835.21,38.0,Food,3443.98,3820.3,Returning,0.01,Credit Card,Retail,West-Eve,POS,,,,
1063.0,2023-03-28,Charlie,South,4947.28,42.0,Food,1170.07,1669.9499999999998,Returning,0.12,Bank Transfer,Retail,South-Charlie,POS,,,,
1048.0,2023-01-12,Charlie,East,6482.98,47.0,Clothing,702.44,1067.66,New,0.24,Cash,Retail,East-Charlie,POS,,,,
1061.0,2023-01-25,Bob,East,2375.28,38.0,Furniture,4440.86,4506.81,Returning,0.24,Bank Transfer,Online,East-Bob,POS,,,,
1081.0,2023-10-28,Charlie,North,5571.36,23.0,Food,1411.37,1675.35,New,0.21,Cash,Retail,North-Charlie,POS,,,,
1026.0,2023-08-31,Alice,East,3784.52,25.0,Electronics,1156.88,1454.68,Returning,0.06,Credit Card,Online,East-Alice,POS,,,,
1036.0,2023-05-02,David,North,6650.51,42.0,Furniture,4292.63,4387.99,New,0.07,Credit Card,Retail,North-David,POS,,,,
1001.0,2023-05-27,Alice,South,1498.11,7.0,Electronics,4094.68,4576.5,New,0.3,Cash,Retail,South-Alice,POS,,,,
1008.0,2023-02-24,Eve,West,5751.69,22.0,Electronics,2269.32,2365.3500000000004,New,0.03,Cash,Retail,West-Eve,POS,,,,
1099.0,2023-08-26,David,West,1934.18,17.0,Food,2471.73,2568.73,New,0.05,Cash,Retail,West-David,POS,,,,
1052.0,2023-12-22,Charlie,West,2858.57,18.0,Food,1127.86,1586.29,New,0.04,Credit Card,Online,West-Charlie,POS,,,,
1079.0,2023-06-22,Eve,East,2265.23,49.0,Clothing,437.59,675.54,Returning,0.1,Cash,Online,East-Eve,POS,,,,
1047.0,2023-08-09,David,North,1910.09,41.0,Clothing,2888.49,2929.45,New,0.06,Cash,Retail,North-David,POS,,,,
1056.0,2023-04-29,Charlie,North,8274.54,10.0,Clothing,536.81,839.92,Returning,0.15,Bank Transfer,Online,North-Charlie,POS,,,,
1086.0,2023-11-05,Alice,South,2928.5,10.0,Furniture,2273.91,2578.8,New,0.14,Cash,Online,South-Alice,POS,,,,
1014.0,2023-07-02,David,East,9278.53,7.0,Clothing,4705.46,4747.07,New,0.27,Bank Transfer,Retail,East-David,POS,,,,
1090.0,2023-10-15,Charlie,South,9702.27,48.0,Electronics,4766.53,5253.07,Returning,0.01,Bank Transfer,Online,South-Charlie,POS,,,,
1028.0,2023-11-03,Alice,North,5755.48,38.0,Clothing,1234.69,1511.26,New,0.1,Bank Transfer,Online,North-Alice,POS,,,,
1087.0,2023-10-27,Eve,North,1515.71,27.0,Food,3139.36,3423.6600000000003,New,0.18,Credit Card,Online,North-Eve,POS,,,,
1078.0,2023-03-23,Eve,West,3808.03,33.0,Clothing,2396.68,2661.54,New,0.18,Bank Transfer,Online,West-Eve,POS,,,,
1088.0,2023-07-30,Eve,East,7997.55,1.0,Furniture,4384.64,4693.900000000001,New,0.14,Cash,Retail,East-Eve,POS,,,,
1002.0,2023-05-30,Eve,North,3737.17,44.0,Furniture,1393.58,1533.09,Returning,0.24,Credit Card,Retail,North-Eve,POS,,,,
1026.0,2023-02-06,Bob,West,961.47,34.0,Electronics,68.33,219.08,New,0.02,Credit Card,Online,West-Bob,POS,,,,
1014.0,2023-12-18,David,East,5612.17,4.0,Furniture,854.68,1115.24,New,0.24,Credit Card,Retail,East-David,POS,,,,
1059.0,2023-11-08,David,South,8466.7,17.0,Clothing,1780.14,2185.42,Returning,0.15,Credit Card,Retail,South-David,POS,,,,
1056.0,2023-12-27,Bob,East,7979.67,4.0,Food,1612.82,1647.25,Returning,0.04,Credit Card,Retail,East-Bob,POS,,,,
1007.0,2023-02-28,Charlie,East,1833.72,43.0,Furniture,3967.25,4272.92,New,0.27,Credit Card,Online,East-Charlie,POS,,,,
1003.0,2023-05-11,Charlie,North,6760.37,26.0,Electronics,3418.78,3824.1,New,0.19,Credit Card,Online,North-Charlie,POS,,,,
1023.0,2023-07-21,Eve,North,2282.99,4.0,Clothing,1532.8,1619.69,Returning,0.05,Bank Transfer,Retail,North-Eve,POS,,,,
1018.0,2023-08-31,Alice,East,2260.25,1.0,Electronics,2315.83,2333.19,New,0.01,Cash,Retail,East-Alice,POS,,,,
1038.0,2023-02-04,Charlie,North,8753.31,7.0,Furniture,523.02,686.25,Returning,0.04,Cash,Online,North-Charlie,POS,,,,
1099.0,2023-04-03,Alice,North,2571.72,30.0,Furniture,4495.82,4794.009999999999,New,0.18,Bank Transfer,Retail,North-Alice,POS,,,,
1015.0,2023-07-26,David,North,2706.15,9.0,Electronics,4680.35,4758.110000000001,Returning,0.05,Bank Transfer,Online,North-David,POS,,,,
1064.0,2023-12-19,Alice,West,106.47,35.0,Clothing,4900.03,5118.83,Returning,0.07,Credit Card,Retail,West-Alice,POS,,,,
1089.0,2023-11-28,David,West,8719.62,8.0,Furniture,4349.34,4629.9800000000005,Returning,0.01,Credit Card,Online,West-David,POS,,,,
1028.0,2023-11-01,Bob,East,7946.69,24.0,Food,911.11,1214.56,New,0.22,Bank Transfer,Online,East-Bob,POS,,,,
